"id:ID","name","uri","crm_uri","uuid"
"3507","display","https://bc.d4k.dk/bc_instance/vitamin_b9_concentration_in_serum_or_plasma/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","5418072f-6881-48bd-80fc-9dfc6796b367"
"3508","code","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","ab58eb55-e40b-48bd-b527-0c0963bfba34"
"3509","user selected","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","88f9f0ec-0138-47b7-85b0-f1afe2599d2b"
"3510","version","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","279709aa-fa00-46de-996b-e97d1ef9cf69"
"3511","system","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","317d5355-13bf-4586-844c-fee9b889e6f3"
"3512","display","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","784277e1-4b49-4f98-86c6-9a330950c016"
"3513","value","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","c28ea85c-0c79-4aca-bb87-9243cf64b81d"
"3514","value","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","cb1a25ff-c6bc-42a2-a2f0-87215ef394d5"
"3515","code","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","2e7b686e-7771-4547-800e-95dc6becc132"
"3516","unit","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","97fbf217-828d-4f54-98b6-2f2d46bc0350"
"3517","system","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","4f196343-4167-4804-8780-ab5c4ebfe2cd"
"3518","comparator","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","e453afd8-1d6d-40e5-bd35-b40068ff0031"
"3519","code","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","d572bfa8-0230-48dc-bd89-dc9072511fea"
"3520","user selected","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","c3de5e84-df5e-4045-9c0f-b02019c089b7"
"3521","version","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","ee2c866a-0085-4240-82e1-d77afceaa9b3"
"3522","system","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","a1c97170-4118-499e-a92c-f93f045895ea"
"3523","display","https://bc.d4k.dk/bc_instance/triiodothyronine_uptake_in_serum_or_plasma/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","767ed5ef-fb7d-4542-949c-06fc05f51f9c"
"3524","code","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","f561f205-6dc9-4453-96e5-fbecab0d79d8"
"3525","user selected","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","91a33676-b941-4bc0-896a-8916fa520472"
"3526","version","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","f2d9db3c-4659-4790-baa8-7b5364b88120"
"3527","system","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","9624050a-09bf-4859-a97e-c659655cdf99"
"3528","display","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","8491a532-f7de-4476-9805-1c4c0c31bbd1"
"3529","value","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","8dbebe76-2bc6-4549-ad27-d6d37bbf5715"
"3530","value","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","caa01f8f-e043-452b-9e5f-6e29acd9048b"
"3531","code","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","6d9da2e0-abc1-4a24-ae94-51bbbf940d86"
"3532","unit","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","729e4685-3564-451b-93fd-21a7bdf56be2"
"3533","system","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","78b37c4c-b008-4780-a007-45e37f6c7b6c"
"3534","comparator","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","39423be1-fcd2-4c1c-bf15-dd73b6fe3929"
"3535","code","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","1053e85b-106b-4efa-ac95-103e7cc0cbb0"
"3536","user selected","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","512029e4-5da0-4855-b16e-c1af64bf740c"
"3537","version","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","b14d9635-38e7-4cfe-8f96-d215c66de051"
"3538","system","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","029312e3-c6c3-4caf-90d8-f46bb337a890"
"3539","display","https://bc.d4k.dk/bc_instance/interleukin_6_in_serum_or_plasma/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","4deb62a5-31b4-4cea-89f3-99b6b149b538"
"3540","code","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","262bb022-6a9c-483a-b05f-369ca89fffe8"
"3541","user selected","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","6806708f-3000-4aba-b88e-74d5874016cd"
"3542","version","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","64e62b6f-ecbf-4324-96d7-918da81fca1a"
"3543","system","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","b4b068d2-2358-41d3-acc7-38e635546965"
"3544","display","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","89c25617-957e-4b8f-aacc-0a71886d3873"
"3545","code","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","b35150f8-fa6c-448f-b00f-0dfcd37ef84b"
"3546","user selected","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","b9f7b8e1-758c-4ccf-a366-2a894b81541b"
"3547","version","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","37bdc636-6615-46f5-bc86-9f3d8908f63e"
"3548","system","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","61fe6b70-228a-4aa3-af1c-b19f794b8285"
"3549","display","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","d1a074de-60cc-4dee-baa6-329680c16429"
"3550","value","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","41ed0991-157c-444b-8bdb-8ea62c017b45"
"3551","value","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","10e66cbd-90ee-4bdb-8d9a-1e4cde363cfb"
"3552","code","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","47b6a090-eab6-4ea5-80ab-3eaa727fd880"
"3553","unit","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","104bf7f6-de6c-453a-96a3-ef54b52a726a"
"3554","system","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","7d3fc71b-34ef-4160-beec-5366ce7409b4"
"3555","comparator","https://bc.d4k.dk/bc_instance/treponema_pallidum_antibody_detection_in_serum/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","096abf5c-39d7-4ec8-aecf-7025921fad95"
"3556","code","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","491acd21-a476-4d3f-a868-34ccff8102de"
"3557","user selected","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","4fbcd797-cdf0-4173-80f7-b614b4ca8ca8"
"3558","version","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","3ef225c0-6725-4af1-a412-28e79a8fb3f3"
"3559","system","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","04291fca-c653-4cc1-ad4b-2faefe5d4597"
"3560","display","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","c8812fd3-a1fa-4d0a-b5c1-6e848863f336"
"3561","value","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","576d32ab-d1bc-45bb-9d8c-21f093a9014f"
"3562","value","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","292b98d1-fd52-44f0-b2ca-1e11a381f661"
"3563","code","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","c0437250-bfd5-4779-ada9-4ca8be595f94"
"3564","unit","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","c9a179d2-387a-4275-ba50-525b783ec4a5"
"3565","system","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","a8a716ae-49d0-4012-abf2-0d45e20fe61a"
"3566","comparator","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","5600c044-f7f1-4b67-97c5-10ca7436da5c"
"3567","code","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","d56e696c-bc57-4403-b678-f0a2cac3b8fa"
"3568","user selected","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","ce52581f-4c5e-4b14-83bc-0a4a06dafd2c"
"3569","version","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","3e1b2046-77a4-4f96-8861-24d318d0cf96"
"3570","system","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","789ba7e0-69d6-44fa-a33a-5eb8eb2fb91e"
"3571","display","https://bc.d4k.dk/bc_instance/b-lymphocytes_in_blood/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","614b55bb-9621-49e5-9c74-aefde0f3fa6f"
"3572","code","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","e8761b86-56cb-4af6-a782-f6ce9fd8c9d0"
"3573","user selected","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","dfee9fc5-9813-4bab-85cf-84920cbd7864"
"3574","version","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","3268dcd8-8e7c-4620-af1e-2bfd35cc6108"
"3575","system","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","e54fd57b-0843-4107-8f21-65c8c095a78b"
"3576","display","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","9a7b34ce-bc77-489d-b6cb-254a2dcb40e8"
"3577","code","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/method/coding/code","https://crm.d4k.dk/dataset/observation/method/coding/code","1357f0b7-8c94-44b6-a662-6c213f7538d2"
"3578","user selected","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/method/coding/user_selected","https://crm.d4k.dk/dataset/observation/method/coding/user_selected","e26f7470-2065-4496-83da-e43b50207183"
"3579","version","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/method/coding/version","https://crm.d4k.dk/dataset/observation/method/coding/version","75692745-d29b-48f3-ab00-f565031e3d9c"
"3580","system","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/method/coding/system","https://crm.d4k.dk/dataset/observation/method/coding/system","bcdc12a3-84e0-467a-a386-f79d5882883d"
"3581","display","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/method/coding/display","https://crm.d4k.dk/dataset/observation/method/coding/display","99edc0cc-7eae-40df-b592-387a19a1371f"
"3582","value","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","c8fd92eb-88bb-47f1-ab0d-5d526aa12ef4"
"3583","value","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","9471c113-eb5a-4332-86c8-86912a7ebad1"
"3584","code","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","dbeccb68-f52b-45e2-ad6b-d65d8a4bcb99"
"3585","unit","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","af0738e5-35d2-49b0-a148-69cba6999e35"
"3586","system","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","01288771-b26c-4e01-9e27-239f62cbabe5"
"3587","comparator","https://bc.d4k.dk/bc_instance/rr_interval_aggregate/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","26ea7b87-ba0b-43fc-92ba-6a0c97924a51"
"3588","code","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","ff25f0ee-e578-416b-8998-c9502e9ae671"
"3589","user selected","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","87aed3ee-a642-4e43-921c-25877d312609"
"3590","version","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","dd72c77a-3b6e-41e8-bfbc-bfff1577de3c"
"3591","system","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","38191514-72da-43d3-9125-00c681a37b74"
"3592","display","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","1bb9e72f-0d31-4218-8eef-47dcc391ebc4"
"3593","value","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","65d83e79-e0d8-4daa-a250-3aba707a2ba9"
"3594","value","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","e372b23d-72fc-4471-ae33-bba1d460598a"
"3595","code","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","2cd9ad45-43ab-4ab5-ae55-1ec6d34bcec0"
"3596","unit","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","74e8ece2-61fd-4838-8223-fba0008c0f5b"
"3597","system","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","9b4d0ef9-43d6-47f7-897a-c5cbe33bb7a5"
"3598","comparator","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","c1fc80cc-f8e8-4893-a0a7-38d3e3afc749"
"3599","code","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","bc2326c8-66b2-4799-bc19-3c31c0fc04ae"
"3600","user selected","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","fd8db744-d169-45ba-84f3-8b6a7569d439"
"3601","version","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","e0d6ea2d-125e-4c37-9c8f-1bed887a103e"
"3602","system","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","81bafbf4-840c-4177-a6db-b53863b00708"
"3603","display","https://bc.d4k.dk/bc_instance/erythrocyte_mean_corpuscular_hemoglobin/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","8abaa0d0-5853-4aff-807d-d1e9404e3a59"
"3604","code","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","c15b28fc-f486-4269-b095-e731a4a6cb37"
"3605","user selected","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","377b1c35-a7ca-4ec4-bc0c-3a553ea758fc"
"3606","version","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","a68cdd2c-fb0a-4608-81d2-3d12a1d42de4"
"3607","system","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","824aea46-37e5-4356-8722-186706cbd652"
"3608","display","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","b647e428-250c-4373-bc99-9b453420165e"
"3609","value","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","1063cda0-5349-44af-8e45-1a286ff4bbbd"
"3610","value","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","723f8ede-78b9-439e-a15e-65725d2505ac"
"3611","code","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","fcc32977-d340-4a8e-993a-fb8f662992b8"
"3612","unit","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","590ae710-e674-45c6-ab69-7dc8d1c19469"
"3613","system","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","7d6c0a44-684d-408b-8886-ce2a44d6850c"
"3614","comparator","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","5a91d045-dd57-4024-b625-f327c9511a3d"
"3615","code","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","9d58bd62-e051-49df-97f2-388af3d50adb"
"3616","user selected","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","be110b1f-a987-4127-bae8-e65c3b79e27d"
"3617","version","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","0233697a-1d85-4f12-bf05-910abadd397a"
"3618","system","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","0a3e22bb-8b5e-48bc-80c4-622b6b233d56"
"3619","display","https://bc.d4k.dk/bc_instance/anisocytes_in_blood/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","f2780548-b83a-4a65-874e-fa2134fd871f"
"3620","code","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/test/coding/code","https://crm.d4k.dk/dataset/observation/test/coding/code","050e6c19-86c7-4fa2-b4ba-337356eb9292"
"3621","user selected","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/test/coding/user_selected","https://crm.d4k.dk/dataset/observation/test/coding/user_selected","bb5efef0-e0c2-4b17-ad02-b4d809565afe"
"3622","version","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/test/coding/version","https://crm.d4k.dk/dataset/observation/test/coding/version","748e1a3a-4b48-48a6-86e3-d5b198b488c3"
"3623","system","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/test/coding/system","https://crm.d4k.dk/dataset/observation/test/coding/system","3e02bbb2-59bd-482d-8b07-f79adfae188a"
"3624","display","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/test/coding/display","https://crm.d4k.dk/dataset/observation/test/coding/display","49bef378-225c-4298-b311-d4039749201b"
"3625","value","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/date_time/date_time/value","https://crm.d4k.dk/dataset/common/date_time/date_time/value","caa7622d-8005-49b9-bda8-09680545d2fd"
"3626","value","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/result/quantity/value","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/value","708f0543-6bcb-4d21-aade-c24f5701b364"
"3627","code","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/result/quantity/code","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/code","e26940b0-eca0-4aa0-93e1-3253b26c1e68"
"3628","unit","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/result/quantity/unit","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/unit","45be0003-2aa4-4b40-a54e-c861ee552c12"
"3629","system","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/result/quantity/system","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/system","545e9702-6f3c-4a19-a6ef-0b2535938bfc"
"3630","comparator","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/result/quantity/comparator","https://crm.d4k.dk/dataset/observation/observation_result/result/quantity/comparator","433b2461-b448-405e-a892-43cfe2a467e9"
"3631","code","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/specimen/coding/code","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/code","eef3a462-778c-4429-83fb-7fb19a95bc3d"
"3632","user selected","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/specimen/coding/user_selected","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/user_selected","0f0dcedc-b9c6-4979-a7c3-2592078443a3"
"3633","version","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/specimen/coding/version","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/version","1a1398ca-a802-4d30-9e2a-73d9982e6da6"
"3634","system","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/specimen/coding/system","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/system","6753ca6d-26fa-4534-9cac-1ac6a04954af"
"3635","display","https://bc.d4k.dk/bc_instance/potassium_concentration_in_urine/specimen/coding/display","https://crm.d4k.dk/dataset/observation/specimen/specimen_type/coding/display","5d7a7c4b-8815-4c21-a8da-4c3e18a26f75"
